Species	M00003;M00020;M00025;M00037;M00040;M00052;M00079;M00081;M00117;M00120;M00344;M00549;M00550;M00790;M00823;M00842;M00843;M00855;M00892;M00921	EventOccured
node752_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0	0
node751_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;0.0	0
node751_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;0.0	0
node681_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.5;1.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0	0
node681_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.5;1.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0	0
node743_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;1.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node743_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;1.0;0.5;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0	0
node682_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;2.0;1.0	0
node682_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;2.0;1.0	0
node721_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;2.0;1.0	0
node721_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;2.0;1.0	0
node732_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.5;0.5;1.5;1.0	0
node732_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.5;0.5;1.5;1.0	0
node740_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node740_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node741_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node741_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node742_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node742_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node733_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0	0
node733_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0	0
node738_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0	0
node738_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0	0
node739_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0	0
node739_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0	0
node734_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0	0
node734_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0	0
node737_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0	0
node737_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0	0
node735_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0	0
node735_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0	0
node736_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0	0
node736_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0	0
node722_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;2.0;1.0	0
node722_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;2.0;1.0	0
node731_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.5;0.5;1.5;1.0	0
node731_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.5;0.0;0.0;0.0;0.5;0.5;0.5;1.5;1.0	0
node723_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node723_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node730_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node730_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node724_	7.0;1.0;0.0;0.0;0.0;2.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node724_	7.0;1.0;0.0;0.0;0.0;2.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node725_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node725_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node729_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;2.0;1.0	1
node729_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;2.0;1.0	0
node726_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node726_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node728_	7.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node728_	7.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node727_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node727_	7.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0	0
node683_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.5;1.5;0.5;2.0;1.0	0
node683_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.5;1.5;0.5;2.0;1.0	0
node710_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.5;1.5;1.0;2.0;1.0	0
node710_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.5;1.5;1.0;2.0;1.0	0
node719_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.5	0
node719_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.5	0
node720_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.5	0
node720_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.5	0
node711_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.5;1.5;1.0;2.0;1.0	0
node711_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.5;1.5;1.0;2.0;1.0	0
node716_	4.0;1.0;1.0;0.0;1.0;2.0;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0	0
node716_	4.0;1.0;1.0;0.0;1.0;2.0;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0	0
node717_	4.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0	1
node712_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0	0
node712_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0	0
node715_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0	0
node715_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0	0
node713_	6.0;0.5;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0	0
node713_	6.0;0.5;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0	0
node714_	6.5;0.5;0.0;0.0;0.0;2.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0	0
node714_	6.5;0.5;0.0;0.0;0.0;2.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0	0
node684_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;1.0;0.0;0.5;0.0;0.0;0.0;1.5;1.5;0.5;1.5;1.0	0
node684_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;1.0;0.0;0.5;0.0;0.0;0.0;1.5;1.5;0.5;1.5;1.0	0
node709_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.5;1.0	0
node709_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.5;1.0	0
node685_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node685_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node686_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node686_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node703_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node703_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node704_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node704_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node707_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node707_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node708_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node708_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node705_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node705_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node706_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0	0
node706_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0	0
node687_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node687_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node699_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node699_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node700_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node700_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node701_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node701_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node702_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node702_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node688_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node688_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node695_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node695_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node696_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node696_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node697_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node697_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node698_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node698_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0	0
node689_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node689_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node694_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node694_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.5	0
node690_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node690_	7.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node691_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node691_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node693_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node693_	6.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node692_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node692_	6.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0	0
node3_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;1.0	0
node3_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;1.0	0
node523_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node523_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node675_	7.0;1.5;0.0;0.0;0.0;3.0;0.0;0.0;2.5;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node675_	7.0;1.5;0.0;0.0;0.0;3.0;0.0;0.0;2.5;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node676_	7.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node676_	7.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node524_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node524_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node623_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node623_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node668_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node668_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node669_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node669_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node670_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node670_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node673_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node673_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node674_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node674_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node671_	8.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node671_	8.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node672_	8.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node672_	8.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0	0
node624_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node624_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node635_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node635_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node656_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node656_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node663_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node663_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node667_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
